customer_id,age,gender,marital_status,education_level,employment_status,region,customer_tenure_years,annual_income,employment_years,savings_balance,monthly_expenses,existing_loans,num_delinquencies,recent_credit_inquiries,loan_amount,credit_score,debt_to_income_ratio,kyc_verified,document_match_score,face_match_score,liveness_score,device_trust_score,transaction_velocity,avg_txn_amount,cash_out_ratio,account_age_months,geo_risk_score,rule_engine_hits,fraud_probability_true,fraud_label
C000119,25,Male,Married,High School,Salaried,South,7.0,150000.0,4.0,23971.0,7880.0,3,0,1,37628.0,722.0,0.232,1,0.858,0.882,0.959,0.757,7.16,500.0,0.943,48.0,0.352,0,0.0439,0
C000120,45,Male,Married,High School,Salaried,North,11.0,150000.0,11.0,29675.0,8920.0,3,0,1,33496.0,757.0,0.228,1,0.927,0.832,0.924,0.765,4.84,3333.0,0.545,48.0,0.289,0,0.0457,0
C000121,59,Female,Divorced,Associate,Self-employed,North,5.4,150000.0,5.4,54173.0,10551.0,0,0,1,21460.0,721.0,0.179,1,0.837,0.863,0.902,0.821,1.29,835.0,0.397,38.0,0.165,0,0.0374,0
C000122,58,Male,Married,Master,Salaried,East,1.0,150000.0,1.0,23374.0,10879.0,3,0,0,79078.0,681.0,0.459,1,0.9,1.0,0.921,0.844,11.87,1010.0,0.01,112.0,0.293,1,0.0646,0
C000123,47,Female,Single,High School,Salaried,East,3.6,150000.0,3.6,14096.0,7915.0,5,1,0,65453.0,726.0,0.414,1,0.923,0.932,0.956,0.963,2.48,2222.0,0.603,19.0,0.506,1,0.0785,0
C000124,71,Female,Married,Associate,Salaried,South,3.9,150000.0,3.9,24231.0,11529.0,0,4,2,45276.0,555.0,0.244,1,0.906,0.926,0.899,0.689,2.33,4734.0,0.555,34.0,0.069,1,0.96,1
C000125,53,Female,Married,PhD,Contract,West,8.3,150000.0,8.3,85236.0,10042.0,5,0,3,22372.0,735.0,0.183,1,0.943,1.0,0.859,0.774,1.25,6069.0,0.345,71.0,0.368,0,0.0483,0
C000126,22,Female,Married,Bachelor,Self-employed,East,9.0,150000.0,5.0,7374.0,8706.0,0,0,0,9488.0,819.0,0.086,1,1.0,0.723,0.874,0.764,1.0,753.0,0.052,165.0,0.347,0,0.0168,0
C000127,65,Male,Married,Master,Contract,South,2.1,150000.0,2.1,53160.0,10146.0,4,2,2,27317.0,642.0,0.118,1,0.803,0.982,0.871,0.724,7.14,5044.0,0.486,15.0,0.538,1,0.6101,1
C000128,53,Male,Single,Bachelor,Self-employed,South,5.5,150000.0,5.5,31080.0,6244.0,3,0,3,29434.0,694.0,0.168,1,0.885,0.928,1.0,0.734,9.39,1351.0,0.466,68.0,0.125,0,0.1654,0
C000129,57,Male,Married,Bachelor,Salaried,North,5.5,150000.0,5.5,38699.0,6239.0,5,0,5,22940.0,727.0,0.148,1,0.791,0.866,0.711,0.654,0.55,3353.0,0.865,110.0,0.648,1,0.3225,0
C000130,53,Female,Married,PhD,Self-employed,Central,3.3,150000.0,1.0,17367.0,6710.0,2,0,2,13785.0,762.0,0.076,1,0.834,0.909,0.851,0.886,0.9,1117.0,0.843,15.0,0.167,0,0.0299,0
C000131,52,Male,Single,PhD,Salaried,South,1.7,150000.0,1.7,100535.0,7687.0,5,0,4,22266.0,728.0,0.127,1,0.789,0.898,0.959,0.572,2.78,2116.0,0.108,29.0,0.16,1,0.0724,0
C000132,23,Female,Married,High School,Self-employed,East,10.4,150000.0,3.0,11536.0,8849.0,2,1,0,34703.0,724.0,0.177,1,0.82,0.953,0.969,0.991,5.88,506.0,0.752,13.0,0.041,1,0.0352,0
C000133,52,Female,Single,Bachelor,Salaried,West,2.7,150000.0,2.7,16538.0,5047.0,5,0,2,14597.0,760.0,0.078,1,0.983,0.919,0.91,0.914,2.98,2013.0,0.931,119.0,0.0,0,0.0182,0
C000134,67,Female,Married,Bachelor,Unemployed,North,3.7,216351.0,3.7,9962.0,9524.0,0,0,2,65650.0,738.0,0.28,1,0.926,0.965,0.958,0.705,1.48,500.0,0.815,107.0,0.232,0,0.055,0
C000135,36,Female,Single,High School,Salaried,East,1.8,150000.0,1.8,60717.0,11629.0,5,0,2,15099.0,770.0,0.098,1,0.854,0.953,0.799,0.859,4.24,1711.0,0.291,3.0,0.4,0,0.0206,0
C000136,55,Male,Married,High School,Contract,South,8.0,150000.0,8.0,33020.0,6559.0,4,1,0,67206.0,624.0,0.438,1,0.958,1.0,0.829,0.879,15.18,2151.0,0.429,41.0,0.159,2,0.2925,0
C000137,19,Male,Single,Bachelor,Salaried,West,4.4,150000.0,4.4,14744.0,10360.0,2,0,0,23747.0,804.0,0.16,1,0.995,0.815,0.86,0.978,2.24,1001.0,0.247,49.0,0.157,0,0.0044,0
C000138,39,Female,Married,High School,Salaried,North,1.7,150000.0,1.7,89017.0,9285.0,0,0,1,10134.0,805.0,0.058,1,0.849,0.83,1.0,0.747,3.92,537.0,0.442,14.0,0.011,0,0.0219,0
C000139,45,Male,Married,Master,Salaried,South,2.1,150000.0,2.1,79666.0,11425.0,5,2,2,62373.0,704.0,0.413,1,0.905,0.893,0.944,0.792,3.31,4705.0,0.004,33.0,0.142,1,0.4574,1
C000140,78,Female,Married,Associate,Contract,East,3.1,150000.0,3.1,66267.0,10215.0,4,0,4,32967.0,699.0,0.21,1,0.975,0.961,0.968,0.914,5.27,4774.0,0.73,16.0,0.148,1,0.0597,0
C000141,31,Female,Married,Bachelor,Salaried,North,5.6,150000.0,2.0,24190.0,5401.0,0,0,1,25997.0,772.0,0.105,1,0.933,0.907,0.938,0.748,3.55,1562.0,0.301,38.0,0.412,0,0.0094,0
C000142,35,Male,Married,Bachelor,Unemployed,North,2.6,236527.0,2.6,29785.0,12288.0,3,0,3,12024.0,781.0,0.098,1,0.883,0.934,0.868,0.825,5.11,751.0,0.676,16.0,0.147,0,0.0298,0
C000143,43,Male,Single,Bachelor,Contract,South,4.9,150000.0,4.9,37179.0,10841.0,2,2,1,39957.0,682.0,0.289,1,0.862,0.97,0.946,1.0,6.38,1074.0,0.255,19.0,0.115,1,0.1794,0
C000144,79,Male,Married,Associate,Salaried,South,6.1,150000.0,6.1,193097.0,9841.0,4,0,3,36198.0,704.0,0.23,1,0.954,0.887,0.87,0.719,2.78,959.0,0.421,23.0,0.328,0,0.1359,0
C000145,70,Male,Married,Bachelor,Contract,East,0.7,150000.0,0.7,18196.0,7655.0,3,0,3,46365.0,675.0,0.292,1,0.812,0.949,1.0,0.791,1.63,3919.0,0.589,74.0,0.191,0,0.3267,0
C000146,20,Female,Married,Associate,Salaried,West,8.2,150000.0,1.0,35090.0,11401.0,3,0,0,26601.0,760.0,0.158,0,0.72,0.531,0.493,0.591,5.91,718.0,0.847,61.0,0.177,0,0.1291,0
C000147,32,Female,Married,Bachelor,Salaried,South,9.1,150000.0,7.0,9392.0,5749.0,4,0,2,26922.0,737.0,0.183,1,1.0,0.9,0.941,0.731,1.4,2442.0,0.036,50.0,0.107,0,0.0306,0
C000148,68,Male,Married,PhD,Contract,South,4.9,150000.0,4.9,10907.0,6406.0,5,0,0,10515.0,758.0,0.029,1,0.958,1.0,0.938,0.773,6.12,500.0,0.47,14.0,0.083,0,0.0099,0
C000149,21,Female,Single,Master,Salaried,North,4.1,150000.0,4.1,18600.0,8098.0,3,1,6,8538.0,744.0,0.01,1,0.881,0.943,0.893,0.967,4.68,1584.0,0.003,57.0,0.019,2,0.4754,1
C000150,71,Male,Married,Associate,Salaried,West,4.1,170231.0,4.1,83276.0,13200.0,5,1,0,15226.0,748.0,0.11,1,1.0,0.871,0.954,0.856,1.14,5469.0,0.031,106.0,0.368,1,0.0363,0
C000151,35,Other,Married,Master,Salaried,West,0.9,150000.0,0.9,16228.0,8362.0,4,0,1,10506.0,749.0,0.084,1,0.927,0.948,1.0,0.727,2.21,8270.0,0.308,71.0,0.467,0,0.0236,0
C000152,74,Female,Single,Master,Self-employed,North,7.4,150000.0,7.4,5378.0,8518.0,4,0,3,33410.0,703.0,0.192,1,0.807,0.87,0.926,0.81,1.82,1358.0,0.845,68.0,0.492,0,0.0893,0
C000153,36,Male,Married,Associate,Salaried,West,2.8,150000.0,2.8,34173.0,5684.0,5,0,5,77408.0,736.0,0.478,1,0.953,0.967,0.93,0.846,3.97,907.0,0.73,82.0,0.03,2,0.1578,0
C000154,44,Female,Married,Master,Contract,West,11.9,215525.0,7.0,39811.0,7405.0,2,0,0,61734.0,747.0,0.27,1,0.971,0.908,0.872,0.709,9.86,2522.0,0.221,104.0,0.394,0,0.022,0
C000155,59,Female,Married,Bachelor,Salaried,South,5.7,150000.0,5.0,43527.0,9434.0,4,0,0,17689.0,798.0,0.09,1,0.999,1.0,0.858,0.964,4.59,2047.0,0.128,176.0,0.394,0,0.0019,0
C000156,25,Male,Single,Master,Self-employed,West,8.3,150000.0,8.3,38426.0,7089.0,4,1,0,10298.0,745.0,0.087,1,0.835,0.922,1.0,0.815,5.79,3076.0,0.382,19.0,0.04,1,0.0533,0
C000157,52,Male,Married,Bachelor,Unemployed,West,13.4,150000.0,4.0,22194.0,8111.0,1,2,3,29800.0,593.0,0.217,1,0.849,0.898,0.895,0.719,15.76,1816.0,0.471,46.0,0.0,1,0.8156,1
C000158,49,Female,Single,High School,Unemployed,East,7.4,150000.0,5.0,55340.0,5000.0,4,0,2,22831.0,722.0,0.071,1,0.907,0.936,0.797,0.965,7.13,1391.0,0.947,132.0,0.27,0,0.0593,0
C000159,66,Male,Single,High School,Contract,Central,3.3,150000.0,3.3,32591.0,6148.0,4,3,0,7950.0,597.0,0.053,1,0.899,0.833,0.931,0.791,5.82,539.0,0.63,32.0,0.122,1,0.6842,1
C000160,79,Male,Married,Bachelor,Salaried,South,3.1,150000.0,3.1,35037.0,5000.0,3,0,1,5000.0,770.0,0.01,1,0.852,0.905,0.893,0.52,6.02,1222.0,0.733,9.0,0.294,0,0.0131,0
C000161,59,Male,Married,High School,Salaried,South,2.9,150000.0,2.9,29531.0,5794.0,0,2,1,15609.0,723.0,0.13,1,0.806,0.842,0.821,0.848,15.29,1866.0,0.321,22.0,0.581,1,0.2043,0
C000162,43,Female,Married,Master,Self-employed,North,6.0,150000.0,4.0,26756.0,6899.0,5,0,4,47691.0,715.0,0.254,1,0.888,0.884,0.913,0.832,1.68,685.0,0.474,37.0,0.049,1,0.1344,0
C000163,43,Male,Married,Associate,Salaried,North,6.6,150000.0,6.6,53513.0,6829.0,3,0,4,18019.0,779.0,0.14,1,0.883,0.886,0.886,0.807,9.32,8923.0,0.737,27.0,0.211,1,0.0314,0
C000164,43,Female,Single,High School,Contract,Central,2.1,150000.0,2.1,95235.0,6243.0,0,0,5,11545.0,775.0,0.089,1,0.898,0.904,0.968,0.773,11.3,1421.0,0.81,11.0,0.408,1,0.0649,0
C000165,68,Male,Married,Bachelor,Salaried,Central,6.3,150000.0,6.3,23956.0,9500.0,4,0,0,9553.0,777.0,0.021,1,0.801,0.912,0.989,0.852,7.9,500.0,0.904,119.0,0.395,0,0.0076,0
C000166,37,Male,Single,Bachelor,Contract,East,10.7,150000.0,10.0,18518.0,11662.0,5,0,0,10312.0,799.0,0.074,1,0.711,0.97,0.953,0.939,12.02,1614.0,0.238,18.0,0.669,0,0.0055,0
C000167,28,Female,Single,High School,Salaried,South,10.3,154779.0,2.0,39260.0,8753.0,5,0,2,16901.0,765.0,0.153,1,0.806,0.867,0.959,0.729,5.1,1603.0,0.486,27.0,0.152,0,0.0293,0
C000168,38,Male,Single,Associate,Self-employed,East,9.6,150744.0,6.0,48527.0,7323.0,5,0,1,26393.0,775.0,0.159,1,0.949,0.864,1.0,1.0,1.05,1480.0,0.132,73.0,0.362,0,0.0123,0
C000169,19,Female,Married,Bachelor,Salaried,West,0.6,150000.0,0.6,6232.0,11101.0,0,0,1,37571.0,773.0,0.235,1,0.883,0.906,1.0,0.594,8.51,1486.0,0.089,16.0,0.307,0,0.0343,0
C000170,24,Male,Married,High School,Contract,South,13.5,150000.0,13.5,85786.0,8562.0,1,1,2,33181.0,744.0,0.25,1,0.852,0.832,0.966,0.698,7.94,1071.0,0.743,75.0,0.468,1,0.1099,0
C000171,23,Female,Married,High School,Contract,South,2.6,150000.0,2.6,20603.0,5000.0,0,0,0,20742.0,739.0,0.132,1,0.937,0.938,0.914,0.556,6.16,820.0,0.563,23.0,0.0,0,0.019,0
C000172,65,Male,Married,PhD,Self-employed,North,1.7,150000.0,1.7,23166.0,10186.0,1,0,0,9856.0,743.0,0.049,1,0.854,0.917,0.939,0.563,9.32,1545.0,0.823,39.0,0.262,0,0.0199,0
C000173,62,Female,Single,Associate,Salaried,South,7.4,150000.0,7.4,17597.0,7433.0,2,1,2,28693.0,674.0,0.184,1,0.883,0.921,1.0,0.946,3.69,500.0,0.726,44.0,0.313,1,0.232,0
C000174,61,Male,Single,Master,Self-employed,North,10.9,251687.0,10.0,95101.0,9874.0,1,0,3,14697.0,732.0,0.07,1,0.918,0.937,0.912,0.923,4.15,1255.0,0.667,33.0,0.371,0,0.046,0
C000175,46,Female,Married,Bachelor,Contract,North,7.1,192840.0,3.0,95322.0,8888.0,2,0,3,16080.0,724.0,0.117,1,0.761,0.856,1.0,0.751,2.34,1415.0,0.075,83.0,0.322,0,0.0638,0
C000176,62,Male,Married,PhD,Contract,East,4.5,150000.0,4.5,3957.0,10091.0,1,0,4,33898.0,749.0,0.192,0,0.515,0.629,0.669,0.672,3.6,1454.0,0.943,12.0,0.383,1,0.2227,0
C000177,27,Male,Married,Bachelor,Self-employed,West,19.4,150000.0,14.0,23689.0,10084.0,3,1,0,19469.0,739.0,0.128,1,0.782,0.953,0.997,0.831,10.12,4023.0,0.192,57.0,0.471,1,0.0774,0
C000178,73,Female,Single,Bachelor,Salaried,South,2.4,150000.0,2.4,22931.0,6736.0,4,0,0,26132.0,777.0,0.209,1,0.943,0.971,0.944,0.801,5.37,2644.0,0.068,64.0,0.065,0,0.0022,0
C000179,49,Male,Married,PhD,Unemployed,Central,10.5,150000.0,6.0,15335.0,6686.0,1,0,1,18105.0,726.0,0.066,1,0.835,0.988,0.921,1.0,5.31,1111.0,0.692,26.0,0.239,0,0.017,0
C000180,76,Male,Married,Associate,Salaried,South,3.6,150000.0,3.6,8095.0,10117.0,2,0,3,56909.0,733.0,0.393,1,0.911,0.906,0.937,0.673,8.01,4383.0,0.068,39.0,0.021,0,0.1491,0
C000181,27,Female,Married,High School,Salaried,North,7.3,150000.0,1.0,83050.0,8805.0,0,0,2,26943.0,798.0,0.153,1,0.896,0.916,0.851,1.0,1.89,536.0,0.441,182.0,0.593,0,0.0264,0
C000182,48,Female,Single,Bachelor,Unemployed,West,9.3,150000.0,6.0,24249.0,9496.0,2,0,5,35215.0,677.0,0.215,1,0.921,0.943,0.955,0.826,3.03,586.0,0.421,100.0,0.446,1,0.4182,0
C000183,61,Female,Single,Master,Unemployed,Central,10.4,150000.0,2.0,34374.0,11072.0,1,1,5,5000.0,687.0,0.055,1,0.884,0.875,0.931,0.874,8.28,1945.0,0.348,15.0,0.279,2,0.7735,1
C000184,48,Female,Divorced,Bachelor,Salaried,West,4.9,150000.0,4.0,32889.0,11719.0,0,0,3,48438.0,677.0,0.321,1,0.784,0.872,1.0,0.799,3.99,1509.0,0.427,73.0,0.194,0,0.1184,0
C000185,45,Male,Single,Master,Salaried,West,11.9,150000.0,11.9,24487.0,5796.0,0,3,1,25951.0,620.0,0.131,0,0.692,0.731,0.637,0.538,4.88,1974.0,0.109,41.0,0.336,1,0.8951,1
C000186,28,Male,Divorced,Associate,Salaried,East,2.8,150000.0,2.8,46363.0,6335.0,2,0,2,41876.0,766.0,0.197,1,0.835,0.937,0.939,0.771,0.9,992.0,0.387,84.0,0.194,0,0.058,0
C000187,41,Female,Married,High School,Salaried,East,4.1,150000.0,4.1,33899.0,11302.0,1,0,2,10021.0,722.0,0.046,1,0.714,0.984,0.992,0.878,7.32,3674.0,0.623,104.0,0.12,0,0.0307,0
C000188,32,Male,Married,Associate,Salaried,North,4.6,150000.0,4.6,5274.0,9512.0,0,2,5,21591.0,703.0,0.188,1,0.774,0.808,0.977,0.981,6.08,10951.0,0.411,26.0,0.499,2,0.7153,1
C000189,36,Male,Single,Associate,Unemployed,East,3.2,150000.0,3.2,19859.0,9906.0,1,1,1,11709.0,724.0,0.132,1,0.93,0.894,0.993,0.938,1.44,8064.0,0.415,38.0,0.508,1,0.0857,0
C000190,60,Male,Married,Associate,Salaried,Central,4.0,150000.0,4.0,27525.0,5277.0,0,0,1,16790.0,713.0,0.133,1,0.804,0.917,0.856,0.727,1.15,2447.0,0.316,31.0,0.113,0,0.0351,0
C000191,57,Male,Single,Associate,Unemployed,North,2.5,150000.0,2.5,10672.0,10271.0,0,0,1,47426.0,722.0,0.277,1,0.782,0.863,0.97,0.843,13.35,3792.0,0.924,62.0,0.469,0,0.0538,0
C000192,55,Male,Married,Associate,Contract,North,1.3,150000.0,1.3,23590.0,11140.0,3,0,2,22159.0,747.0,0.164,1,1.0,0.873,0.851,0.964,10.98,2313.0,0.323,74.0,0.212,0,0.0545,0
C000193,40,Male,Single,High School,Unemployed,South,2.5,150000.0,2.5,15697.0,5000.0,0,0,6,20556.0,698.0,0.118,1,0.735,0.947,0.994,0.856,2.0,2169.0,0.762,60.0,0.235,1,0.3021,0
C000194,77,Female,Single,Bachelor,Salaried,West,3.0,150000.0,3.0,63848.0,11407.0,3,0,2,8180.0,685.0,0.109,1,0.861,1.0,0.931,0.736,4.53,1201.0,0.372,93.0,0.388,0,0.0626,0
C000195,23,Female,Married,Bachelor,Salaried,Central,6.1,150000.0,3.0,65387.0,8172.0,2,0,2,40822.0,771.0,0.243,1,0.933,0.909,0.985,0.861,13.57,6344.0,0.867,95.0,0.091,0,0.0327,0
C000196,39,Female,Single,Master,Unemployed,South,19.9,150000.0,6.0,39759.0,10550.0,0,0,1,15362.0,763.0,0.108,1,0.775,0.744,0.903,1.0,9.74,864.0,0.417,21.0,0.07,0,0.0478,0
C000197,25,Male,Married,Associate,Salaried,North,6.1,150000.0,6.1,13318.0,10379.0,3,0,6,22023.0,682.0,0.147,1,0.933,0.93,0.925,0.842,3.09,1226.0,0.999,82.0,0.113,1,0.3203,0
C000198,39,Male,Married,Bachelor,Salaried,Central,4.5,150000.0,4.0,33101.0,7241.0,3,0,0,36185.0,748.0,0.27,1,0.841,0.959,1.0,0.616,8.5,1971.0,0.877,65.0,0.349,0,0.0338,0
C000199,77,Female,Married,Bachelor,Salaried,Central,3.5,150000.0,3.5,100670.0,10991.0,5,0,2,20433.0,697.0,0.088,1,1.0,0.964,0.806,0.942,22.39,559.0,0.141,31.0,0.218,0,0.0981,0
C000200,40,Male,Married,Master,Salaried,East,3.1,229670.0,3.1,11240.0,16154.0,0,0,0,61132.0,773.0,0.244,1,1.0,0.937,0.887,0.851,1.22,2709.0,0.734,62.0,0.295,0,0.012,0
C000201,74,Male,Single,Bachelor,Contract,East,0.6,150000.0,0.6,74125.0,7666.0,3,0,6,14003.0,660.0,0.069,1,0.928,0.813,0.852,0.819,17.28,4301.0,0.093,97.0,0.043,1,0.3681,0
C000202,48,Female,Married,Associate,Self-employed,East,4.1,180393.0,4.1,13532.0,5934.0,3,0,1,68213.0,718.0,0.343,1,0.891,0.997,0.83,0.61,3.05,1157.0,0.17,17.0,0.061,0,0.0453,0
C000203,61,Female,Single,Associate,Salaried,North,1.6,150000.0,1.6,18536.0,5253.0,0,0,2,8749.0,758.0,0.068,1,0.946,0.991,0.871,0.927,12.2,1801.0,0.05,99.0,0.349,0,0.0333,0
C000204,46,Male,Married,Bachelor,Salaried,West,17.2,150000.0,7.0,29287.0,7722.0,0,3,5,59728.0,574.0,0.387,0,0.664,0.565,0.605,0.789,5.09,8716.0,0.66,31.0,0.0,2,0.9908,1
C000205,34,Female,Married,Master,Contract,West,4.6,150000.0,3.0,48442.0,6005.0,1,0,0,19794.0,783.0,0.122,1,0.941,0.819,0.86,0.932,6.19,5340.0,0.718,56.0,0.098,0,0.0223,0
C000206,65,Female,Married,High School,Salaried,Central,4.7,150000.0,4.7,32143.0,7274.0,0,0,0,13523.0,718.0,0.109,1,0.942,1.0,0.936,0.776,5.16,3172.0,0.709,68.0,0.052,0,0.0121,0
C000207,78,Female,Single,Bachelor,Salaried,East,3.8,150000.0,3.8,13010.0,8803.0,0,1,1,142802.0,627.0,0.903,1,0.824,1.0,0.851,0.805,2.78,1017.0,0.645,82.0,0.239,2,0.5503,1
C000208,34,Male,Single,High School,Salaried,West,3.1,150000.0,3.0,12923.0,7194.0,0,0,4,44831.0,746.0,0.277,1,0.97,0.928,0.989,0.975,2.91,1668.0,0.327,15.0,0.425,1,0.0587,0
C000209,66,Female,Married,PhD,Salaried,Central,16.4,150000.0,1.0,40743.0,10469.0,3,0,3,56155.0,701.0,0.304,1,0.814,0.928,0.969,0.951,1.35,7414.0,0.276,26.0,0.356,0,0.0599,0
C000210,34,Female,Married,PhD,Unemployed,North,10.8,150000.0,4.0,81283.0,9392.0,0,1,4,16309.0,760.0,0.122,1,0.782,0.942,0.937,0.701,3.41,4152.0,0.211,40.0,0.099,2,0.1712,0
C000211,62,Male,Married,Master,Unemployed,North,3.8,150000.0,3.0,28628.0,9070.0,3,0,1,25609.0,784.0,0.107,1,0.907,0.95,0.876,0.822,5.7,500.0,0.798,78.0,0.0,0,0.022,0
C000212,66,Female,Single,Master,Contract,South,2.3,150000.0,1.0,35867.0,7241.0,3,0,5,50144.0,676.0,0.298,1,0.844,0.991,0.966,0.774,13.99,500.0,0.684,23.0,0.3,1,0.6534,1
C000213,45,Female,Married,PhD,Salaried,East,1.7,150000.0,1.7,27451.0,5000.0,0,0,3,9115.0,761.0,0.046,1,1.0,1.0,0.873,0.775,5.39,2505.0,0.37,19.0,0.457,0,0.0219,0
C000214,63,Male,Divorced,Associate,Unemployed,East,5.1,150000.0,5.0,14067.0,6273.0,2,0,4,14500.0,636.0,0.058,1,0.964,0.911,0.988,0.889,6.44,1921.0,0.214,128.0,0.231,1,0.3006,0
C000215,34,Male,Single,Bachelor,Self-employed,West,13.9,150000.0,13.9,29998.0,11653.0,2,1,5,15469.0,697.0,0.127,1,0.941,0.827,0.947,0.701,1.45,2566.0,0.213,18.0,0.653,2,0.6454,1
C000216,22,Male,Married,High School,Unemployed,South,13.6,150000.0,8.0,38585.0,6293.0,4,2,2,45686.0,628.0,0.295,1,0.9,0.793,1.0,0.579,1.54,3974.0,0.16,9.0,0.237,1,0.7374,1
C000217,23,Female,Married,Bachelor,Unemployed,West,9.1,150000.0,9.1,15577.0,9129.0,5,0,3,65768.0,684.0,0.469,1,0.906,0.91,1.0,0.5,7.37,2125.0,0.184,37.0,0.22,1,0.232,0
C000218,45,Male,Married,High School,Salaried,Central,1.9,150000.0,1.9,10890.0,5000.0,0,0,0,26602.0,788.0,0.142,1,0.795,0.996,0.978,0.758,3.12,1511.0,0.531,165.0,0.421,0,0.0102,0
C000219,73,Female,Single,Bachelor,Salaried,Central,4.3,150000.0,4.3,21404.0,5176.0,1,3,2,16945.0,598.0,0.135,1,0.78,0.895,1.0,0.864,8.66,500.0,0.2,58.0,0.173,1,0.8054,1
C000220,25,Male,Single,High School,Self-employed,North,4.8,150000.0,3.0,17469.0,6261.0,2,0,0,13980.0,796.0,0.064,1,0.886,0.975,0.884,0.879,4.14,3633.0,0.317,55.0,0.181,0,0.0045,0
C000221,46,Female,Single,Master,Unemployed,West,4.7,150000.0,3.0,7217.0,11678.0,4,1,1,25675.0,773.0,0.153,1,0.883,1.0,0.889,0.825,6.46,1338.0,0.337,64.0,0.255,1,0.03,0
C000222,61,Female,Married,Master,Salaried,West,5.0,150000.0,5.0,6006.0,10165.0,2,0,5,20537.0,730.0,0.163,1,0.964,0.972,0.842,0.982,4.46,974.0,0.925,52.0,0.547,1,0.3753,0
C000223,30,Female,Married,PhD,Self-employed,Central,7.1,150000.0,2.0,83647.0,7680.0,5,0,2,5000.0,777.0,0.044,1,1.0,0.85,0.915,0.888,8.16,1180.0,0.512,37.0,0.131,0,0.0271,0
C000224,62,Female,Married,High School,Salaried,East,2.9,150000.0,2.9,4562.0,9921.0,3,0,3,31618.0,736.0,0.201,1,0.819,1.0,0.878,0.772,7.76,3749.0,0.186,70.0,0.418,0,0.0332,0
C000225,36,Male,Divorced,Master,Salaried,East,4.6,150000.0,3.0,44837.0,11078.0,3,0,0,33563.0,807.0,0.252,1,0.853,1.0,0.943,0.765,6.8,704.0,0.642,63.0,0.195,0,0.011,0
C000226,68,Male,Single,Associate,Self-employed,South,1.9,150000.0,1.9,11296.0,5460.0,1,1,3,16748.0,748.0,0.037,1,0.828,0.941,0.951,1.0,6.22,623.0,0.865,77.0,0.272,1,0.0614,0
C000227,53,Female,Married,Associate,Salaried,West,8.0,150000.0,4.0,27000.0,9366.0,3,0,2,61136.0,744.0,0.371,1,0.788,0.946,1.0,0.91,7.62,2668.0,0.159,99.0,0.425,0,0.0768,0
C000228,51,Male,Single,Master,Unemployed,North,6.1,150000.0,4.0,8559.0,9544.0,4,1,6,23674.0,701.0,0.199,1,0.931,0.767,0.934,0.709,4.9,1697.0,0.476,59.0,0.0,2,0.5613,1
C000229,28,Female,Single,High School,Salaried,West,0.7,150000.0,0.7,26825.0,6526.0,3,0,2,99115.0,720.0,0.562,1,0.948,0.867,0.78,0.666,8.52,714.0,0.211,18.0,0.141,1,0.1302,0
C000230,46,Female,Married,Master,Salaried,West,2.8,150000.0,2.8,40602.0,11829.0,4,0,1,19980.0,797.0,0.128,1,0.9,0.953,0.945,0.785,6.1,7090.0,0.644,67.0,0.262,0,0.0261,0
C000231,71,Female,Divorced,Master,Salaried,Central,1.6,150000.0,1.6,69378.0,8990.0,2,3,0,26833.0,576.0,0.218,1,1.0,1.0,0.983,0.762,10.63,1631.0,0.887,44.0,0.386,1,0.7906,1
C000232,19,Male,Married,Bachelor,Salaried,North,9.8,150000.0,5.0,16520.0,7936.0,2,1,2,18932.0,715.0,0.105,1,0.884,0.931,0.931,0.73,3.76,1360.0,0.298,5.0,0.079,1,0.2854,0
C000233,65,Female,Single,Bachelor,Salaried,South,5.5,150000.0,5.5,35784.0,5000.0,5,1,1,54777.0,668.0,0.31,1,0.9,0.965,0.884,0.735,7.35,2048.0,0.866,49.0,0.25,1,0.3979,0
C000234,48,Male,Divorced,Master,Salaried,West,4.0,150000.0,4.0,24960.0,5000.0,4,0,0,50665.0,728.0,0.321,1,0.922,0.87,0.872,0.662,6.33,3863.0,0.036,49.0,0.152,0,0.0451,0
C000235,62,Female,Married,Bachelor,Self-employed,South,3.3,150000.0,3.3,77791.0,11297.0,3,1,5,21614.0,677.0,0.171,1,0.79,0.945,1.0,0.701,5.75,1289.0,0.26,19.0,0.041,2,0.4266,0
C000236,59,Female,Married,High School,Salaried,South,6.3,150000.0,2.0,46528.0,8007.0,1,0,0,34712.0,751.0,0.159,1,0.861,0.804,0.988,0.821,0.57,5876.0,0.064,16.0,0.257,0,0.0145,0
C000237,44,Female,Married,Bachelor,Self-employed,East,4.7,182867.0,4.7,33679.0,8372.0,4,0,1,102987.0,714.0,0.487,1,0.844,0.885,0.842,0.901,6.76,1485.0,0.023,36.0,0.044,1,0.0687,0
C000238,37,Female,Married,Bachelor,Salaried,West,3.8,150000.0,3.0,23449.0,5000.0,1,0,3,21400.0,749.0,0.153,1,0.759,0.931,0.891,0.786,9.68,3413.0,0.449,101.0,0.241,0,0.0605,0
C000239,56,Male,Single,Master,Unemployed,East,14.0,150000.0,7.0,13416.0,5000.0,4,0,0,32902.0,733.0,0.183,1,0.884,0.738,0.872,0.829,3.86,1590.0,0.712,70.0,0.394,0,0.0252,0
