age,annual_income,loan_amount,credit_score,credit_history_years,debt_to_income_ratio,num_delinquencies,num_open_accounts,recent_credit_inquiries,savings_balance,employment_years,interest_rate,loan_tenure_months,employment_status,rent_or_own,loan_purpose,region,default,default_probability,expected_loss
29,58388.0,41417.0,590.0,4.0,0.132,3,2,4,61701.0,5.0,14.74,34.0,Contract,Own,Medical,East,1,0.9704668621228044,18087.221712843086
37,92284.0,27529.0,670.0,8.0,0.076,1,7,2,40547.0,4.0,13.22,2.0,Salaried,Own,Business,East,0,0.021940966797478464,271.80579373550313
22,53670.0,19639.0,662.0,7.0,0.061,0,5,4,138705.0,31.0,10.16,12.0,Salaried,Mortgage,Other,North,0,0.01816029212326873,160.49248965399357
26,26894.0,23830.0,545.0,12.0,0.382,3,8,1,21937.0,13.0,11.87,5.0,Unemployed,Own,Business,West,1,0.9870554115605945,10584.688705870036
25,81873.0,37436.0,700.0,4.0,0.065,0,2,2,59184.0,4.0,10.33,25.0,Salaried,Mortgage,Business,East,0,0.004318451269683948,72.74949377934972
58,38371.0,125127.0,724.0,3.0,0.266,2,4,4,26185.0,7.0,11.97,11.0,Salaried,Own,Debt consolidation,East,1,0.667543467128496,37587.47013512429
56,28902.0,34803.0,679.0,2.0,0.252,0,12,0,33107.0,4.0,12.39,7.0,Contract,Rent,Debt consolidation,East,0,0.010382326638278101,162.60125129639673
55,34124.0,40455.0,606.0,9.0,0.161,0,3,0,32106.0,18.0,13.85,2.0,Contract,Rent,Debt consolidation,North,0,0.03684442742097007,670.7435900919049
43,69971.0,25467.0,760.0,7.0,0.466,0,7,2,11674.0,6.0,6.75,8.0,Self-employed,Mortgage,Debt consolidation,Central,0,0.0052552636328522615,60.22610952203185
56,56779.0,91696.0,794.0,11.0,0.134,5,9,2,30741.0,3.0,9.92,27.0,Unemployed,Own,Home improvement,South,1,0.7552307321730984,31163.236747805
28,18528.0,10000.0,712.0,15.0,0.183,0,8,5,28156.0,12.0,13.15,18.0,Salaried,Rent,Education,South,0,0.03915367368588249,176.19153158647123
65,48484.0,10000.0,671.0,17.0,0.169,0,6,6,30742.0,15.0,10.28,21.0,Salaried,Rent,Other,West,0,0.23944386535603007,1077.4973941021353
45,113900.0,24705.0,671.0,8.0,0.377,0,8,3,50205.0,14.0,13.3,35.0,Contract,Own,Debt consolidation,East,0,0.01054423547989699,117.2229018888848
66,46713.0,36138.0,714.0,5.0,0.196,2,11,4,13681.0,8.0,12.42,11.0,Salaried,Rent,Debt consolidation,North,0,0.32766375836272854,5328.500804870528
28,54665.0,10000.0,695.0,11.0,0.197,0,8,1,29413.0,11.0,12.47,28.0,Contract,Rent,Medical,Central,0,0.0037637774628972195,16.936998583037486
45,106260.0,21970.0,714.0,8.0,0.149,0,4,3,48008.0,9.0,10.49,36.0,Salaried,Rent,Other,West,0,0.004116888012179782,40.70161333241542
55,92737.0,19238.0,715.0,11.0,0.117,0,10,3,39252.0,15.0,11.74,8.0,Contract,Own,Business,East,0,0.003628265329651154,31.410255785323006
45,105026.0,38489.0,649.0,4.0,0.04,2,1,0,32961.0,4.0,14.63,23.0,Salaried,Rent,Medical,South,0,0.08232216387723097,1425.8239944618344
42,13031.0,30380.0,645.0,1.0,0.333,3,3,1,102554.0,8.0,8.45,29.0,Self-employed,Mortgage,Debt consolidation,East,1,0.8516643701683552,11643.103604571585
29,155350.0,10000.0,675.0,7.0,0.226,3,3,2,17993.0,7.0,10.71,4.0,Contract,Own,Medical,East,0,0.2531015872463218,1138.957142608448
39,84967.0,10000.0,716.0,3.0,0.121,0,7,6,50800.0,4.0,15.21,18.0,Salaried,Own,Medical,West,0,0.0324847688483179,146.18145981743055
32,231842.0,12027.0,604.0,10.0,0.303,0,9,0,44809.0,9.0,13.4,15.0,Unemployed,Rent,Debt consolidation,East,0,0.050106653819732005,271.1847264704626
35,38938.0,38338.0,677.0,9.0,0.18,0,4,0,20901.0,18.0,5.0,17.0,Salaried,Own,Education,East,0,0.008059422031931301,139.04195483708202
54,22700.0,29173.0,688.0,5.0,0.404,0,3,1,3939.0,6.0,13.77,17.0,Self-employed,Mortgage,Debt consolidation,Central,0,0.015543867106091102,204.0575557886981
51,60112.0,13828.0,663.0,9.0,0.389,1,5,3,7305.0,19.0,10.46,26.0,Contract,Rent,Debt consolidation,North,0,0.21106990703616346,1313.4036035232307
50,51459.0,24549.0,767.0,7.0,0.15,0,11,2,16256.0,2.0,8.81,24.0,Contract,Mortgage,Debt consolidation,South,0,0.0038850039192450843,42.917832546096406
38,85778.0,10000.0,758.0,11.0,0.099,0,8,1,44404.0,4.0,6.34,20.0,Self-employed,Rent,Medical,West,0,0.0033426332585236107,15.041849663356247
68,108143.0,102460.0,713.0,10.0,0.394,5,7,2,47320.0,12.0,9.24,49.0,Salaried,Rent,Business,West,1,0.943361719433881,43495.57879793795
25,57067.0,33886.0,787.0,15.0,0.326,0,4,0,28968.0,8.0,8.55,7.0,Salaried,Mortgage,Education,North,0,0.004313717424363802,65.77858288889631
37,52450.0,39721.0,738.0,9.0,0.162,0,4,6,44040.0,3.0,9.89,31.0,Self-employed,Rent,Home improvement,West,0,0.036098909643248696,645.2481554727667
26,79817.0,61859.0,697.0,3.0,0.358,2,2,4,23690.0,4.0,17.57,6.0,Self-employed,Rent,Business,Central,1,0.7394127698558344,20582.700538730427
37,52001.0,47202.0,664.0,14.0,0.314,5,8,2,19617.0,5.0,10.04,11.0,Salaried,Rent,Business,West,1,0.9751722736298299,20713.536746943857
68,49663.0,22553.0,668.0,1.0,0.146,4,4,4,21797.0,10.0,8.99,18.0,Salaried,Rent,Debt consolidation,West,1,0.9554584425983588,9696.804415164353
38,105918.0,19173.0,711.0,1.0,0.478,3,5,2,16541.0,7.0,7.65,21.0,Salaried,Rent,Business,Central,0,0.3282402915724981,2832.007999643778
65,119716.0,57885.0,670.0,1.0,0.227,1,11,0,31582.0,6.0,12.27,12.0,Salaried,Mortgage,Education,Central,0,0.016802727943015325,437.68165814164894
45,108682.0,22469.0,607.0,23.0,0.17,1,12,4,24870.0,7.0,13.38,19.0,Salaried,Rent,Education,West,0,0.7315673170443141,7396.913721000912
55,54583.0,12560.0,669.0,4.0,0.175,1,4,5,98009.0,12.0,11.19,7.0,Self-employed,Rent,Debt consolidation,West,1,0.4028379490235644,2276.840087881186
43,18455.0,96276.0,747.0,6.0,0.316,1,4,3,10179.0,0.0,9.99,15.0,Unemployed,Own,Business,North,1,0.5013043268607251,21718.608917779427
34,55187.0,10917.0,548.0,4.0,0.208,0,13,0,55921.0,12.0,16.13,7.0,Salaried,Mortgage,Debt consolidation,South,0,0.081641030413095,401.0738080588912
58,39463.0,10000.0,767.0,8.0,0.447,3,9,5,26115.0,7.0,8.91,21.0,Unemployed,Rent,Medical,West,1,0.8461597202561553,3807.7187411526984
68,55751.0,46378.0,722.0,4.0,0.161,0,2,2,7523.0,17.0,13.26,15.0,Contract,Mortgage,Other,Central,0,0.007398346454895288,154.40423034831014
33,41394.0,12728.0,677.0,6.0,0.241,0,5,4,17326.0,7.0,14.97,12.0,Contract,Mortgage,Business,West,0,0.014839530306518278,84.99489378361409
59,59195.0,30526.0,706.0,12.0,0.292,0,4,6,65424.0,3.0,9.0,14.0,Salaried,Rent,Debt consolidation,Central,0,0.12154030872561913,1669.5627588712125
33,33806.0,86069.0,743.0,12.0,0.15,1,13,1,18961.0,7.0,11.13,9.0,Salaried,Mortgage,Medical,South,0,0.02472366297445213,957.5734268466542
56,29602.0,10000.0,692.0,12.0,0.491,0,8,1,3639.0,6.0,10.48,7.0,Contract,Rent,Medical,North,0,0.007712049813285364,34.70422415978414
59,117299.0,21361.0,742.0,6.0,0.399,0,10,0,102136.0,8.0,11.2,28.0,Self-employed,Rent,Medical,East,0,0.004992777882084381,47.99282775264201
43,35126.0,67007.0,737.0,9.0,0.104,0,4,5,57301.0,6.0,11.5,15.0,Salaried,Rent,Home improvement,South,0,0.04623840753554883,1394.2336381805342
57,59885.0,36732.0,700.0,3.0,0.428,0,1,4,10861.0,6.0,17.32,7.0,Salaried,Own,Debt consolidation,South,0,0.02093065077549453,345.97109892845936
34,101213.0,19247.0,629.0,6.0,0.444,3,9,3,8470.0,5.0,9.94,7.0,Contract,Rent,Medical,West,1,0.9862165880733722,8541.769801791688
24,98999.0,132195.0,685.0,4.0,0.151,0,4,4,15743.0,12.0,11.21,23.0,Salaried,Own,Debt consolidation,East,0,0.057232106425439154,3404.6092390099184
25,92704.0,20507.0,578.0,7.0,0.439,0,3,1,46377.0,4.0,14.94,20.0,Salaried,Mortgage,Other,North,0,0.09307485726463542,858.9087440666453
42,70727.0,29663.0,715.0,3.0,0.15,0,10,0,71793.0,2.0,16.74,24.0,Salaried,Own,Other,North,0,0.003632754749463052,48.491281859995134
65,89161.0,75888.0,667.0,6.0,0.178,0,3,2,7063.0,16.0,10.07,5.0,Contract,Rent,Other,Central,0,0.01741968378519083,594.8752333907528
27,127414.0,45966.0,656.0,7.0,0.071,0,9,1,41602.0,3.0,11.08,10.0,Salaried,Own,Medical,West,0,0.007567546562461561,156.53243038054867
43,75642.0,59355.0,726.0,6.0,0.327,0,12,1,19311.0,8.0,12.95,10.0,Salaried,Rent,Other,North,0,0.006474444487404295,172.93079364744688
55,21797.0,11219.0,620.0,5.0,0.276,0,5,3,73063.0,11.0,12.6,49.0,Salaried,Rent,Other,South,0,0.1377637352225005,695.5071054575549
30,44771.0,55333.0,696.0,3.0,0.337,0,3,1,170995.0,11.0,9.52,12.0,Salaried,Mortgage,Other,North,0,0.009370512419001555,233.32435365627586
56,87816.0,25014.0,671.0,22.0,0.24,0,13,0,11065.0,5.0,11.69,7.0,Salaried,Rent,Other,West,0,0.0050178636849373594,56.482578996760395
35,42408.0,12590.0,680.0,7.0,0.263,0,3,5,91414.0,6.0,16.28,84.0,Self-employed,Own,Home improvement,West,0,0.0478301128038001,270.98150408992944
60,145956.0,26016.0,706.0,5.0,0.483,0,12,6,30892.0,4.0,14.85,3.0,Salaried,Mortgage,Debt consolidation,Central,0,0.11041135553182552,1292.6078214821878
49,57829.0,25405.0,790.0,8.0,0.301,0,7,0,107193.0,2.0,8.23,19.0,Salaried,Own,Other,North,0,0.0037269048202472053,42.60690763127111
47,62748.0,89417.0,712.0,10.0,0.248,1,8,1,50366.0,4.0,11.57,46.0,Salaried,Rent,Business,West,0,0.01348406003318936,542.5668881944619
29,111147.0,29318.0,765.0,4.0,0.268,0,11,3,38399.0,8.0,13.56,1.0,Salaried,Rent,Business,North,0,0.004986505802935421,65.7874697087073
43,54146.0,12264.0,767.0,9.0,0.449,0,3,0,8931.0,14.0,14.0,14.0,Salaried,Rent,Medical,South,0,0.005199866095355634,28.697021007048672
62,65970.0,10316.0,732.0,6.0,0.342,0,5,0,33390.0,8.0,9.91,29.0,Contract,Own,Home improvement,East,0,0.0035144432638933923,16.314748519645907
21,98176.0,21257.0,589.0,2.0,0.159,0,13,2,84008.0,5.0,14.04,119.0,Unemployed,Own,Home improvement,West,0,0.16929814022929657,1619.4467550843708
58,26642.0,10000.0,677.0,4.0,0.525,0,9,1,20944.0,6.0,17.48,33.0,Contract,Rent,Debt consolidation,South,0,0.010192284201502044,45.8652789067592
45,51179.0,12881.0,630.0,6.0,0.297,0,3,2,11500.0,7.0,10.91,7.0,Salaried,Rent,Home improvement,South,0,0.017186116087012974,99.61846259256636
56,94470.0,18340.0,848.0,5.0,0.154,1,5,2,33009.0,7.0,7.68,48.0,Salaried,Mortgage,Medical,East,0,0.005961599042391062,49.201076896853436
53,62074.0,16052.0,635.0,1.0,0.492,3,4,0,53370.0,11.0,15.6,7.0,Salaried,Rent,Debt consolidation,East,1,0.6989507187876625,5048.800622090801
42,134193.0,37994.0,608.0,10.0,0.207,0,9,2,77085.0,9.0,9.48,20.0,Self-employed,Rent,Other,East,0,0.04955432119647666,847.2450957925205
36,25166.0,12665.0,538.0,3.0,0.262,2,11,2,105820.0,1.0,12.98,8.0,Salaried,Rent,Medical,North,1,0.9368477725823668,5339.329667890054
51,23635.0,10000.0,633.0,6.0,0.042,2,7,3,10525.0,9.0,11.83,35.0,Salaried,Rent,Business,South,1,0.6897014452461108,3103.6565036074985
27,91430.0,10000.0,697.0,14.0,0.154,2,5,1,37606.0,4.0,11.89,68.0,Salaried,Mortgage,Debt consolidation,South,0,0.01462426359858327,65.80918619362471
49,96393.0,21734.0,750.0,5.0,0.204,0,12,2,33420.0,16.0,14.24,5.0,Self-employed,Mortgage,Debt consolidation,East,0,0.0034444303751628635,33.68756239820535
25,53837.0,14184.0,631.0,2.0,0.356,0,12,1,43681.0,1.0,14.26,3.0,Salaried,Own,Business,West,0,0.01085955963018006,69.3143972075133
52,74624.0,10000.0,754.0,2.0,0.25,0,12,1,16526.0,8.0,12.24,7.0,Contract,Mortgage,Debt consolidation,West,0,0.003131900045507445,14.093550204783503
51,90207.0,95687.0,686.0,19.0,0.277,0,8,4,27747.0,22.0,12.66,4.0,Self-employed,Rent,Home improvement,North,0,0.034252265450540754,1474.873435874652
25,38268.0,41010.0,663.0,3.0,0.228,0,8,0,11699.0,14.0,10.51,30.0,Salaried,Mortgage,Debt consolidation,Central,0,0.010373855667547128,191.44431941674847
58,40588.0,21082.0,700.0,8.0,0.416,0,8,1,63774.0,6.0,10.51,5.0,Contract,Rent,Home improvement,North,0,0.007445865714866066,70.63818345036289
41,66460.0,26238.0,768.0,18.0,0.364,0,6,6,5525.0,9.0,13.19,6.0,Self-employed,Rent,Medical,West,0,0.039899974727332824,471.1029916030914
59,98445.0,18054.0,693.0,1.0,0.036,0,1,5,23389.0,5.0,10.98,20.0,Salaried,Rent,Education,North,0,0.014731950854199989,119.68678832477697
23,31531.0,10000.0,629.0,6.0,0.505,0,9,0,23899.0,8.0,12.98,5.0,Salaried,Mortgage,Business,Central,0,0.02063441659755278,92.85487468898752
29,53698.0,47717.0,713.0,8.0,0.488,4,3,0,15168.0,2.0,6.46,19.0,Self-employed,Own,Home improvement,South,0,0.4224463530789495,9071.042683440704
45,52348.0,41710.0,712.0,12.0,0.199,5,11,5,23618.0,9.0,10.3,21.0,Salaried,Rent,Medical,South,1,0.9796735069586048,18387.981888859533
30,75348.0,10000.0,680.0,3.0,0.187,2,11,3,10211.0,9.0,5.65,11.0,Salaried,Mortgage,Medical,East,0,0.1571992320965342,707.396544434404
37,59588.0,26103.0,746.0,6.0,0.266,0,7,3,114635.0,7.0,7.72,21.0,Contract,Rent,Business,East,0,0.005087459395352104,59.759078668594185
53,44345.0,28357.0,564.0,11.0,0.291,0,5,1,48717.0,7.0,13.53,28.0,Self-employed,Rent,Home improvement,North,0,0.15279024579423098,1949.7028499941537
28,118980.0,17304.0,710.0,13.0,0.303,2,12,2,9026.0,5.0,8.61,12.0,Self-employed,Rent,Other,North,0,0.03580577184762273,278.8123842230687
54,44507.0,106186.0,733.0,7.0,0.366,0,6,0,50295.0,5.0,13.16,17.0,Self-employed,Own,Home improvement,West,0,0.027378760797242854,1308.2584923072134
26,50988.0,97886.0,610.0,1.0,0.259,0,4,1,109501.0,7.0,13.41,12.0,Salaried,Mortgage,Education,East,0,0.09429522739315337,4153.582182872795
29,24951.0,16595.0,608.0,4.0,0.101,0,5,3,21533.0,4.0,15.73,15.0,Salaried,Mortgage,Home improvement,Central,0,0.10216341847275758,762.9308682999355
49,40437.0,18637.0,745.0,20.0,0.092,0,6,0,21495.0,8.0,14.15,24.0,Contract,Own,Debt consolidation,West,0,0.0036610852058598566,30.704240241724566
59,79526.0,17065.0,755.0,12.0,0.116,0,9,0,46777.0,4.0,10.32,18.0,Self-employed,Own,Other,West,0,0.003055172661193481,23.461434658470044
29,71420.0,13926.0,765.0,3.0,0.268,0,12,4,65633.0,6.0,11.43,32.0,Contract,Rent,Other,West,0,0.006294606975552552,39.44641353369518
35,83261.0,11042.0,652.0,8.0,0.129,0,9,3,53022.0,2.0,15.43,15.0,Salaried,Rent,Medical,North,0,0.010980195488524363,54.55949336292871
66,81068.0,32214.0,701.0,4.0,0.306,5,3,4,42573.0,4.0,9.76,31.0,Contract,Rent,Education,South,1,0.9862165795389778,14296.491401970883
69,188762.0,95902.0,708.0,11.0,0.28,0,8,1,29283.0,4.0,12.56,12.0,Salaried,Mortgage,Medical,East,0,0.007836359716862433,338.1851563049435
49,39683.0,70443.0,596.0,15.0,0.208,0,13,0,39471.0,9.0,15.71,5.0,Salaried,Mortgage,Debt consolidation,North,0,0.16094282095197027,5101.782811343838
42,24571.0,39810.0,699.0,9.0,0.584,0,7,0,135332.0,5.0,10.65,6.0,Salaried,Rent,Debt consolidation,East,0,0.021246009639749562,380.61163969129353
37,33597.0,10000.0,698.0,7.0,0.15,0,2,3,8148.0,14.0,11.84,30.0,Salaried,Own,Other,West,0,0.005194683696346192,23.37607663355786
51,40660.0,10000.0,731.0,6.0,0.219,1,4,0,50503.0,6.0,15.37,35.0,Salaried,Own,Business,South,0,0.004895547475957686,22.029963641809584
49,35036.0,48929.0,659.0,21.0,0.478,1,8,1,5137.0,11.0,13.82,5.0,Salaried,Rent,Other,North,0,0.09828872690707302,2164.1261034762792
35,63039.0,74201.0,759.0,3.0,0.153,0,9,0,20244.0,1.0,11.43,10.0,Salaried,Rent,Education,North,0,0.008352509102508898,278.89403756186823
22,119248.0,33366.0,694.0,5.0,0.239,0,8,4,24562.0,13.0,10.39,5.0,Contract,Own,Other,West,0,0.008733498501676372,131.13085995312022
28,139639.0,17515.0,784.0,5.0,0.101,0,1,3,27805.0,17.0,7.91,6.0,Contract,Rent,Debt consolidation,East,0,0.0037915836526129366,29.884314453982014
67,79013.0,60732.0,731.0,4.0,0.065,5,2,2,23457.0,8.0,8.84,10.0,Contract,Mortgage,Medical,West,1,0.7690148476519701,21016.714377419754
41,194405.0,38762.0,705.0,4.0,0.539,1,11,5,23016.0,1.0,9.99,15.0,Salaried,Rent,Business,South,0,0.35778797277257274,6240.85983027471
44,49217.0,51693.0,625.0,4.0,0.43,0,11,1,16657.0,1.0,11.86,37.0,Salaried,Rent,Home improvement,North,0,0.06375670424990676,1483.0988907556937
43,24395.0,10000.0,617.0,10.0,0.256,0,3,5,44467.0,6.0,11.71,16.0,Self-employed,Own,Other,West,1,0.7447213607109938,3351.246123199472
59,106857.0,28496.0,778.0,2.0,0.18,0,8,2,72062.0,8.0,10.92,32.0,Self-employed,Mortgage,Debt consolidation,North,0,0.004123377098802801,52.87488921336808
24,21781.0,83360.0,738.0,8.0,0.585,0,5,1,288330.0,3.0,9.0,2.0,Self-employed,Mortgage,Debt consolidation,East,0,0.19611916703088975,7356.822193662736
25,39527.0,32715.0,674.0,4.0,0.361,0,8,2,39032.0,11.0,10.04,24.0,Contract,Rent,Debt consolidation,North,0,0.013102518037729749,192.8919949219479
34,79703.0,44855.0,667.0,5.0,0.579,0,7,4,15706.0,2.0,15.12,17.0,Contract,Own,Home improvement,South,0,0.08818846833610242,1780.0621862471432
44,56596.0,22636.0,702.0,3.0,0.077,0,7,2,47882.0,5.0,8.86,6.0,Contract,Rent,Debt consolidation,West,0,0.004263076565996134,43.42455051654982
53,53905.0,23850.0,616.0,21.0,0.243,1,2,6,17351.0,6.0,12.01,2.0,Contract,Rent,Debt consolidation,North,1,0.9700210981385216,10410.751435771683
45,31275.0,63063.0,664.0,9.0,0.033,2,9,3,16595.0,8.0,5.69,17.0,Salaried,Rent,Debt consolidation,North,1,0.7664309234421284,21750.044996263925
42,59519.0,13328.0,724.0,7.0,0.151,0,1,3,7613.0,4.0,9.72,14.0,Contract,Own,Medical,South,0,0.003554608556116487,21.319120276164245
66,103986.0,12385.0,731.0,5.0,0.547,0,13,3,12081.0,9.0,12.38,18.0,Salaried,Mortgage,Business,West,0,0.006331985535650902,35.28973838656639
28,60535.0,15388.0,670.0,4.0,0.165,0,7,4,5159.0,7.0,14.26,10.0,Salaried,Rent,Other,West,0,0.018179781372404336,125.88771409135107
49,37925.0,22417.0,778.0,14.0,0.501,0,7,1,22702.0,7.0,13.84,42.0,Contract,Rent,Home improvement,West,0,0.005869408138278318,59.208535006103276
47,30147.0,10000.0,747.0,15.0,0.115,1,10,1,40925.0,5.0,10.5,20.0,Salaried,Rent,Debt consolidation,North,0,0.006185383841413144,27.834227286359148
44,38358.0,38112.0,648.0,0.0,0.057,0,4,6,58279.0,2.0,8.26,9.0,Salaried,Rent,Other,North,1,0.5187608778169334,8896.956558911534
60,74294.0,19474.0,620.0,5.0,0.248,1,9,6,35953.0,17.0,12.57,26.0,Salaried,Rent,Education,Central,1,0.9575435368142452,8391.241276164275
34,72329.0,41784.0,723.0,9.0,0.429,1,7,3,159576.0,6.0,10.49,16.0,Unemployed,Rent,Medical,Central,0,0.09696097718650608,1823.1378618424365
67,38550.0,10000.0,665.0,2.0,0.291,0,10,2,26006.0,12.0,9.95,29.0,Salaried,Rent,Debt consolidation,West,0,0.007846459031710142,35.309065642695636
37,17749.0,41904.0,655.0,16.0,0.223,0,11,2,58702.0,22.0,8.73,2.0,Contract,Own,Debt consolidation,Central,0,0.03142905910312143,592.6514816957401
47,75434.0,60034.0,702.0,30.0,0.209,0,10,0,10173.0,4.0,9.49,19.0,Self-employed,Own,Home improvement,North,0,0.005587165754956111,150.93895901986585
46,36544.0,30605.0,730.0,14.0,0.305,0,9,5,9888.0,9.0,13.03,12.0,Salaried,Rent,Business,South,0,0.02943325934742867,405.3622060476245
62,87464.0,22528.0,734.0,10.0,0.195,0,3,6,26044.0,26.0,10.95,36.0,Salaried,Rent,Other,Central,0,0.03345268250161434,339.12991412836556
42,39503.0,42146.0,693.0,7.0,0.525,0,11,0,18420.0,8.0,8.03,10.0,Salaried,Rent,Medical,East,0,0.013201929116212647,250.3838270393542
34,34775.0,57158.0,564.0,9.0,0.41,0,12,1,100961.0,9.0,12.32,35.0,Salaried,Rent,Other,West,0,0.450301011511643,11582.23734719212
22,65137.0,32604.0,742.0,4.0,0.449,0,2,2,6475.0,4.0,14.62,10.0,Unemployed,Own,Education,South,0,0.008738432765151542,128.2085378437504
38,218980.0,34483.0,646.0,6.0,0.355,0,4,1,73475.0,6.0,12.95,3.0,Contract,Rent,Education,Central,0,0.008945173157332025,138.8053826929261
61,90397.0,76321.0,707.0,4.0,0.297,0,13,0,54963.0,6.0,12.76,23.0,Unemployed,Mortgage,Home improvement,North,0,0.012659359753311563,434.7787480796213
21,64532.0,38982.0,683.0,16.0,0.136,0,6,1,56461.0,10.0,11.64,12.0,Self-employed,Own,Home improvement,Central,0,0.004273020210540188,74.95689323127493
64,72938.0,12086.0,813.0,6.0,0.302,0,10,3,18031.0,7.0,18.68,9.0,Salaried,Rent,Debt consolidation,South,0,0.0046849798387373865,25.480199848941023
47,22854.0,56953.0,803.0,4.0,0.334,1,7,6,38805.0,6.0,14.14,30.0,Salaried,Own,Home improvement,West,0,0.2917523284975802,7477.276664215208
27,32296.0,20075.0,665.0,2.0,0.098,0,9,4,62845.0,8.0,9.64,22.0,Contract,Own,Other,East,0,0.019703204562512625,177.99382421659843
35,15048.0,22583.0,616.0,20.0,0.13,0,3,0,34759.0,12.0,5.0,35.0,Salaried,Mortgage,Debt consolidation,East,0,0.01704270555711193,173.19393881831644
48,155039.0,23865.0,620.0,4.0,0.265,0,4,1,24532.0,5.0,10.77,19.0,Salaried,Own,Debt consolidation,North,0,0.012802639346586901,137.4907446028334
36,138699.0,45554.0,705.0,13.0,0.453,0,12,2,51223.0,8.0,9.83,9.0,Unemployed,Mortgage,Medical,North,0,0.012870500836869107,263.8362578052309
26,74314.0,81768.0,660.0,5.0,0.251,0,9,4,9769.0,3.0,10.02,12.0,Salaried,Own,Medical,Central,0,0.08836754925629817,3251.536995415045
53,64493.0,22434.0,629.0,6.0,0.186,0,9,1,8690.0,17.0,11.32,6.0,Salaried,Rent,Other,North,0,0.009349750012796776,94.3885313041873
53,25505.0,80696.0,661.0,12.0,0.209,0,10,3,48745.0,4.0,13.31,41.0,Salaried,Rent,Debt consolidation,West,0,0.1904814244344304,6916.990061772359
26,53071.0,24920.0,715.0,3.0,0.308,0,9,1,167936.0,3.0,11.07,16.0,Salaried,Own,Debt consolidation,Central,0,0.003739797743663633,41.93809189744398
34,160462.0,63046.0,686.0,9.0,0.204,0,7,1,77020.0,4.0,17.42,46.0,Unemployed,Rent,Other,North,0,0.011118326472156954,315.4347048436233
32,64362.0,25561.0,663.0,13.0,0.168,0,12,1,9641.0,12.0,6.35,22.0,Salaried,Own,Medical,North,0,0.004747530664443621,54.60823409122953
53,43890.0,15225.0,670.0,6.0,0.092,0,2,0,34763.0,1.0,8.57,12.0,Salaried,Own,Other,East,0,0.004591070988895796,31.454575112672327
56,22767.0,93113.0,681.0,3.0,0.658,4,3,1,35846.0,12.0,13.23,26.0,Self-employed,Rent,Debt consolidation,North,1,0.9543473424500185,39987.96484389686
56,127921.0,14173.0,702.0,26.0,0.415,0,13,1,109583.0,7.0,12.74,35.0,Self-employed,Rent,Medical,West,0,0.005401973554188218,34.45297703257933
66,57610.0,13479.0,705.0,7.0,0.179,0,7,1,7891.0,2.0,11.36,13.0,Salaried,Own,Other,North,0,0.003261707133257703,19.78404770213126
58,22784.0,10000.0,599.0,4.0,0.186,0,5,0,17090.0,17.0,10.12,31.0,Self-employed,Rent,Business,South,0,0.02409114099679497,108.41013448557736
36,36014.0,56980.0,699.0,12.0,0.275,0,3,2,54666.0,16.0,15.18,26.0,Salaried,Own,Business,East,0,0.016138254257067598,413.8009774054703
26,29654.0,68022.0,670.0,6.0,0.34,0,13,5,40780.0,9.0,8.42,59.0,Salaried,Rent,Medical,East,0,0.5412831600568215,16568.623401023302
