customer_id,age,gender,marital_status,education,employment_type,region,city_tier,residency_type,annual_income,monthly_income,monthly_expenses,savings_balance,existing_debt,loan_amount,tenure_months,interest_rate,credit_history_years,num_active_accounts,num_open_loans,credit_utilization,delinquency_30,delinquency_60,delinquency_90,recent_inquiries,repayment_ratio,avg_balance,txn_count_month,cashflow_stability,salary_credit_flag,overdraft_usage,collateral_flag,collateral_value,kyc_doc_quality,kyc_completion,kyc_risk_score,kyc_status,bureau_score,credit_score_band,dti,affordability_ratio,default_probability,risk_band,approval_status,loan_status,default
CUST000083,28,Male,Married,High School,Unemployed,West,Tier2,Own,49456.0,4121.33,3176.32,17027.98,24869.03,34033.99,58,7.54,18,12,2,0.397,0,0,0,1,1.294,15676.6,49,0.428,1,1,0,0.0,Good,Pending,0.74,Rejected,846.0,Excellent,1.191,0.229,0.16,Low,Rejected,Performing,0
CUST000084,58,Female,Married,Associate,Contract,North,Tier3,Own,36583.0,3048.58,1912.22,1877.82,23430.77,20302.2,63,17.24,20,11,2,0.381,0,0,0,4,1.58,2674.53,30,0.869,1,1,0,0.0,Poor,Complete,0.704,Rejected,850.0,Excellent,1.195,0.373,0.789,Critical,Rejected,At Risk,0
CUST000085,49,Female,Single,Bachelor,Self-employed,North,Tier2,Own,51315.0,4276.25,2048.06,2714.84,27438.22,38245.08,11,6.61,20,5,0,0.412,2,0,0,1,2.081,2641.51,24,0.801,0,0,0,0.0,Good,Complete,0.674,Rejected,850.0,Excellent,1.28,0.521,0.632,High,Rejected,At Risk,0
CUST000086,52,Female,Single,Associate,Self-employed,South,Tier2,Own,46882.0,3906.83,2927.63,15128.29,12037.09,32332.42,68,13.54,28,3,1,0.358,0,0,1,3,1.328,9340.54,102,0.852,1,1,0,0.0,Good,Complete,0.532,Review,850.0,Excellent,0.946,0.251,0.998,Critical,Rejected,Defaulted,1
CUST000087,25,Female,Single,PhD,Self-employed,South,Tier2,Rent,46214.0,3851.17,2918.64,9728.38,12660.42,38316.76,46,11.72,16,4,0,0.342,0,0,0,1,1.314,8470.08,18,0.711,0,1,1,65248.0,Good,Complete,0.522,Review,845.0,Excellent,1.103,0.242,0.937,Critical,Rejected,Defaulted,1
CUST000088,35,Female,Married,Bachelor,Self-employed,East,Tier1,Rent,61083.0,5090.25,2301.95,5650.51,14521.01,50173.73,44,9.51,29,2,1,0.445,0,0,0,2,2.202,6400.05,31,0.525,1,0,0,0.0,Good,Complete,0.485,Review,850.0,Excellent,1.059,0.548,0.302,Medium,Rejected,Performing,0
CUST000089,55,Male,Single,Master,Contract,North,Tier3,Own,83462.0,6955.17,4608.23,15598.13,37133.64,50915.7,10,10.85,3,11,0,0.167,0,0,0,0,1.506,12949.18,106,0.64,1,1,0,0.0,Average,Complete,0.663,Rejected,784.0,Very Good,1.055,0.337,0.895,Critical,Rejected,Defaulted,1
CUST000090,58,Female,Married,Associate,Salaried,North,Tier3,Own,77339.0,6444.92,3549.87,20195.86,5366.72,66383.36,65,10.2,15,8,0,0.318,0,0,0,2,1.81,14345.77,31,0.99,0,0,0,0.0,Good,Complete,0.463,Review,836.0,Excellent,0.928,0.449,0.838,Critical,Rejected,Defaulted,1
CUST000091,40,Female,Married,Bachelor,Salaried,North,Tier2,Own,120280.0,10023.33,4728.62,20796.07,62607.16,64153.9,38,11.07,28,6,1,0.183,0,0,0,0,2.115,29220.04,109,0.703,1,0,0,0.0,Good,Complete,0.553,Review,850.0,Excellent,1.054,0.528,0.101,Low,Rejected,Performing,0
CUST000092,57,Male,Married,Associate,Student,East,Tier1,Rent,73724.0,6143.67,4764.24,21759.36,12368.46,37781.6,22,8.19,22,12,2,0.474,0,1,0,1,1.287,31833.27,18,0.733,1,0,1,76511.0,Good,Complete,0.599,Review,815.0,Excellent,0.68,0.225,0.888,Critical,Rejected,Defaulted,1
CUST000093,58,Male,Single,Master,Salaried,North,Tier3,Rent,77437.0,6453.08,4865.3,8264.43,41333.09,49131.65,57,14.72,16,6,4,0.353,1,0,0,1,1.322,11824.66,117,0.425,1,0,0,0.0,Good,Complete,0.392,Review,828.0,Excellent,1.168,0.246,0.214,Low,Rejected,Performing,0
CUST000094,38,Female,Married,Bachelor,Salaried,South,Tier3,Own,66058.0,5504.83,2535.8,3174.01,16097.56,15953.71,16,14.75,5,8,1,0.321,0,0,0,0,2.158,2956.82,95,0.405,0,0,0,0.0,Average,Complete,0.633,Review,825.0,Excellent,0.485,0.539,0.313,Medium,Rejected,Performing,0
CUST000095,61,Female,Married,Bachelor,Unemployed,South,Tier3,Rent,45520.0,3793.33,1923.81,10699.37,28740.2,5091.13,41,8.01,10,11,4,0.02,0,0,0,1,1.964,13222.52,149,0.801,1,0,1,9661.0,Average,Complete,0.695,Rejected,775.0,Very Good,0.743,0.493,0.386,Medium,Rejected,Performing,0
CUST000096,33,Female,Married,High School,Salaried,North,Tier3,Own,47224.0,3935.33,2955.33,9137.03,23636.36,29032.45,65,12.66,19,10,4,0.424,0,0,0,2,1.326,8017.73,134,0.821,1,1,0,0.0,Poor,Complete,0.72,Rejected,850.0,Excellent,1.115,0.249,0.843,Critical,Rejected,Defaulted,1
CUST000097,31,Male,Married,Bachelor,Contract,North,Tier3,Rent,37253.0,3104.42,1921.83,2024.36,2273.42,33393.88,14,5.76,9,1,2,0.389,0,0,0,0,1.611,1649.12,114,0.65,1,0,0,0.0,Average,Pending,0.834,Rejected,765.0,Very Good,0.957,0.381,0.203,Low,Rejected,Performing,0
CUST000098,51,Female,Single,Bachelor,Salaried,South,Tier3,Own,27125.0,2260.42,1190.83,5550.66,2302.49,19344.12,70,11.13,8,6,4,0.392,0,0,0,2,1.881,3664.25,124,0.594,1,0,0,0.0,Good,Complete,0.618,Review,778.0,Very Good,0.798,0.473,0.113,Low,Rejected,Performing,0
CUST000099,49,Male,Single,Associate,Salaried,West,Tier3,Own,76841.0,6403.42,4822.62,15327.41,45474.12,11022.03,60,9.16,12,8,1,0.377,1,0,0,3,1.325,12810.64,35,0.495,1,0,0,0.0,Good,Complete,0.496,Review,823.0,Excellent,0.735,0.247,0.478,Medium,Rejected,At Risk,0
CUST000100,27,Male,Married,Bachelor,Contract,North,Tier3,Rent,67500.0,5625.0,2554.29,1462.21,10641.49,52599.42,75,11.68,27,4,1,0.118,0,0,0,1,2.192,1586.69,52,0.69,0,1,0,0.0,Good,Complete,0.508,Review,850.0,Excellent,0.937,0.546,0.437,Medium,Rejected,Performing,0
CUST000101,58,Female,Married,Bachelor,Self-employed,East,Tier3,Rent,35052.0,2921.0,1417.49,2875.51,11860.15,11196.4,40,10.88,26,4,3,0.032,0,0,0,4,2.045,3919.77,20,0.788,1,0,0,0.0,Good,Partial,0.843,Rejected,850.0,Excellent,0.658,0.515,0.327,Medium,Rejected,Performing,0
CUST000102,29,Female,Married,Bachelor,Unemployed,West,Tier3,Rent,68879.0,5739.92,3389.53,13695.24,8814.15,16718.43,71,11.52,29,8,3,0.333,0,0,0,1,1.688,12312.87,148,0.746,0,1,0,0.0,Good,Complete,0.464,Review,850.0,Excellent,0.371,0.409,0.598,High,Rejected,At Risk,0
CUST000103,57,Female,Married,Associate,Contract,West,Tier2,Rent,68005.0,5667.08,3626.64,22498.49,35556.73,58706.44,42,6.77,3,1,1,0.027,0,0,0,0,1.56,20150.56,106,0.694,0,0,0,0.0,Average,Complete,0.891,Rejected,836.0,Excellent,1.386,0.36,0.184,Low,Rejected,Performing,0
CUST000104,21,Female,Married,Bachelor,Self-employed,South,Tier2,Own,81579.0,6798.25,4471.4,16168.42,14154.95,23861.46,19,11.88,9,8,2,0.109,0,0,0,3,1.516,18467.19,36,0.868,0,1,1,53944.0,Good,Complete,0.404,Review,805.0,Excellent,0.466,0.342,0.496,Medium,Rejected,At Risk,0
CUST000105,56,Female,Married,High School,Contract,North,Tier3,Own,50362.0,4196.83,3180.01,2036.61,23017.78,14380.21,18,10.63,8,2,1,0.457,0,0,0,0,1.315,2582.77,92,0.911,1,0,1,22861.0,Average,Complete,0.607,Review,781.0,Very Good,0.743,0.242,0.377,Medium,Rejected,Performing,0
CUST000106,56,Male,Single,Bachelor,Self-employed,North,Tier3,Rent,43625.0,3635.42,2958.85,1041.9,18105.97,17251.11,81,16.84,9,12,3,0.43,0,0,0,4,1.222,1452.37,24,0.62,1,1,0,0.0,Good,Partial,0.756,Rejected,769.0,Very Good,0.81,0.186,0.357,Medium,Rejected,Performing,0
CUST000107,56,Male,Single,Master,Salaried,East,Tier3,Own,44730.0,3727.5,3148.45,12687.27,24629.94,14403.51,10,8.39,10,11,4,0.351,0,0,0,1,1.181,14364.4,72,0.609,0,1,0,0.0,Good,Complete,0.581,Review,839.0,Excellent,0.873,0.155,0.121,Low,Rejected,Performing,0
CUST000108,50,Female,Divorced,Associate,Salaried,East,Tier2,Family,85655.0,7137.92,5719.03,4224.31,17636.99,15484.26,74,7.79,22,7,4,0.481,0,0,0,1,1.246,2602.98,63,0.714,1,0,0,0.0,Average,Complete,0.806,Rejected,850.0,Excellent,0.387,0.199,0.02,Low,Rejected,Performing,0
CUST000109,42,Female,Married,Master,Salaried,West,Tier2,Own,88849.0,7404.08,4359.82,8308.58,346.72,57077.27,46,11.85,25,9,3,0.202,1,0,0,1,1.694,10752.92,40,0.644,0,0,0,0.0,Good,Complete,0.426,Review,850.0,Excellent,0.646,0.411,0.483,Medium,Rejected,At Risk,0
CUST000110,52,Male,Divorced,Master,Self-employed,South,Tier2,Family,40813.0,3401.08,1859.33,9692.61,7045.93,26830.27,10,11.39,23,9,3,0.239,2,0,0,1,1.818,5420.4,135,0.932,0,1,1,35328.0,Good,Complete,0.483,Review,820.0,Excellent,0.83,0.453,0.431,Medium,Rejected,Performing,0
CUST000111,33,Male,Married,Associate,Student,South,Tier1,Family,60409.0,5034.08,2800.23,20100.39,6005.58,25475.65,19,6.69,2,3,1,0.379,0,0,0,2,1.793,10544.06,144,0.873,0,1,0,0.0,Good,Partial,0.786,Rejected,766.0,Very Good,0.521,0.444,0.117,Low,Rejected,Performing,0
CUST000112,56,Male,Divorced,High School,Contract,South,Tier1,Family,50542.0,4211.83,2963.51,3714.73,16646.46,40965.4,60,11.91,24,9,3,0.081,0,0,0,1,1.416,1996.43,126,0.823,1,0,0,0.0,Good,Complete,0.465,Review,850.0,Excellent,1.14,0.296,0.493,Medium,Rejected,At Risk,0
CUST000113,46,Male,Single,Master,Self-employed,South,Tier1,Family,46513.0,3876.08,2020.87,8189.23,5859.71,9001.01,8,7.6,6,2,3,0.236,0,0,0,1,1.911,4684.21,92,0.858,0,0,0,0.0,Good,Complete,0.503,Review,815.0,Excellent,0.319,0.479,0.103,Low,Rejected,Performing,0
CUST000114,41,Female,Married,PhD,Salaried,North,Tier1,Rent,71787.0,5982.25,4265.53,17455.64,5925.78,38488.99,82,12.7,15,11,3,0.263,2,0,1,0,1.398,25403.95,94,0.681,1,1,1,95396.0,Good,Complete,0.481,Review,836.0,Excellent,0.619,0.287,0.72,High,Rejected,At Risk,0
CUST000115,43,Male,Married,Associate,Contract,West,Tier2,Own,63862.0,5321.83,2815.63,2469.42,34912.6,52146.22,67,6.96,26,1,4,0.706,0,0,0,3,1.885,1593.73,81,0.669,1,0,1,46642.0,Good,Complete,0.46,Review,850.0,Excellent,1.363,0.471,0.806,Critical,Rejected,At Risk,0
CUST000116,46,Male,Single,Master,Self-employed,East,Tier3,Own,20408.0,1700.67,1294.36,3262.71,12204.57,4420.52,32,14.36,26,9,3,0.096,0,0,0,1,1.299,2073.15,36,0.829,1,0,1,6009.0,Good,Complete,0.473,Review,850.0,Excellent,0.815,0.239,0.101,Low,Rejected,Performing,0
CUST000117,22,Female,Single,Associate,Contract,West,Tier2,Family,65891.0,5490.92,3966.04,10139.29,30511.22,6539.87,21,10.76,15,1,4,0.654,0,0,0,0,1.381,10535.87,23,0.807,1,0,0,0.0,Good,Complete,0.719,Rejected,785.0,Very Good,0.562,0.278,0.431,Medium,Rejected,Performing,0
CUST000118,27,Female,Single,Associate,Salaried,West,Tier2,Own,115453.0,9621.08,4882.66,9729.37,44524.9,25515.86,73,5.75,30,9,4,0.515,0,0,0,1,1.968,13735.93,123,0.99,0,0,1,30632.0,Average,Complete,0.659,Rejected,850.0,Excellent,0.607,0.493,0.479,Medium,Rejected,At Risk,0
CUST000119,32,Male,Single,Master,Salaried,West,Tier2,Own,60486.0,5040.5,2629.2,3320.28,8966.47,25159.32,63,8.0,6,6,0,0.373,0,0,1,4,1.911,4572.82,134,0.701,1,0,1,33988.0,Average,Complete,0.639,Review,708.0,Good,0.564,0.478,0.873,Critical,Rejected,Defaulted,1
CUST000120,26,Male,Divorced,Associate,Self-employed,South,Tier1,Own,112915.0,9409.58,5915.71,39098.37,55325.05,52637.12,63,9.47,0,4,3,0.378,0,0,0,1,1.588,56877.93,110,0.648,1,0,0,0.0,Average,Pending,0.782,Rejected,733.0,Good,0.956,0.371,0.704,High,Rejected,At Risk,0
CUST000121,40,Male,Divorced,Bachelor,Salaried,South,Tier2,Family,68447.0,5703.92,3467.24,7727.94,12854.09,47813.12,16,8.23,19,12,4,0.259,0,0,0,1,1.641,10109.01,93,0.773,0,1,0,0.0,Average,Complete,0.564,Review,850.0,Excellent,0.886,0.392,0.524,High,Rejected,At Risk,0
CUST000122,51,Male,Married,High School,Self-employed,North,Tier2,Rent,146228.0,12185.67,8133.96,38836.78,28342.75,115024.11,26,10.16,7,10,1,0.357,2,0,0,2,1.496,34816.95,147,0.72,0,0,0,0.0,Average,Complete,0.548,Review,767.0,Very Good,0.98,0.332,0.698,High,Rejected,At Risk,0
CUST000123,50,Male,Divorced,Associate,Salaried,West,Tier2,Family,147280.0,12273.33,8380.78,24020.07,35279.31,111937.31,48,11.86,30,8,1,0.561,1,0,0,1,1.462,15281.41,150,0.874,0,0,0,0.0,Good,Complete,0.548,Review,850.0,Excellent,1.0,0.317,0.654,High,Rejected,At Risk,0
CUST000124,42,Male,Married,Master,Salaried,South,Tier2,Rent,147196.0,12266.33,7240.73,32101.16,47914.44,84808.6,72,8.12,24,1,4,0.333,0,0,0,3,1.692,41786.9,22,0.732,0,0,1,148479.0,Good,Complete,0.476,Review,850.0,Excellent,0.902,0.41,0.83,Critical,Rejected,Defaulted,1
CUST000125,59,Male,Divorced,Associate,Salaried,West,Tier1,Rent,81398.0,6783.17,4014.28,6324.16,784.95,24125.27,77,11.89,27,3,4,0.595,1,0,0,0,1.685,3499.78,67,0.99,0,0,0,0.0,Good,Complete,0.546,Review,850.0,Excellent,0.306,0.408,0.009,Low,Rejected,Performing,0
CUST000126,46,Male,Single,Bachelor,Salaried,South,Tier2,Own,66750.0,5562.5,4633.49,11707.46,488.04,49337.78,73,12.5,0,7,0,0.122,0,0,0,0,1.197,12748.57,84,0.716,0,0,1,76773.0,Good,Complete,0.398,Review,744.0,Very Good,0.746,0.167,0.393,Medium,Rejected,Performing,0
CUST000127,24,Male,Single,Master,Salaried,North,Tier3,Own,34246.0,2853.83,1704.24,10971.74,18849.85,20732.27,16,13.16,18,6,3,0.215,0,0,0,2,1.662,16361.78,107,0.877,0,0,0,0.0,Good,Complete,0.495,Review,850.0,Excellent,1.156,0.403,0.937,Critical,Rejected,Defaulted,1
CUST000128,55,Female,Married,Master,Salaried,West,Tier3,Own,32448.0,2704.0,2152.32,5599.16,18215.16,9984.07,57,6.84,7,10,1,0.288,0,0,0,2,1.252,3053.39,71,0.99,1,0,0,0.0,Average,Complete,0.655,Rejected,770.0,Very Good,0.869,0.204,0.452,Medium,Rejected,At Risk,0
CUST000129,46,Male,Married,Master,Self-employed,South,Tier2,Own,112190.0,9349.17,6526.84,38892.5,46965.84,11456.88,21,11.01,15,12,0,0.612,1,1,0,1,1.43,25861.66,36,0.815,1,0,0,0.0,Average,Complete,0.61,Review,776.0,Very Good,0.521,0.302,0.261,Medium,Rejected,Performing,0
CUST000130,49,Male,Married,Master,Self-employed,East,Tier2,Own,40841.0,3403.42,2290.04,9185.51,4940.21,16299.91,78,8.43,1,10,0,0.286,0,1,0,3,1.481,13738.77,149,0.753,1,1,0,0.0,Good,Complete,0.481,Review,683.0,Good,0.52,0.327,0.323,Medium,Rejected,Performing,0
CUST000131,46,Female,Married,High School,Self-employed,South,Tier2,Own,119385.0,9948.75,6637.1,26334.64,23364.3,14038.78,13,8.83,23,7,4,0.489,0,0,0,1,1.497,22116.91,11,0.838,1,0,0,0.0,Poor,Complete,0.753,Rejected,850.0,Excellent,0.313,0.333,0.276,Medium,Rejected,Performing,0
CUST000132,45,Male,Single,Bachelor,Contract,West,Tier1,Rent,42891.0,3574.25,1859.16,8544.03,22067.57,12301.35,22,10.74,14,12,2,0.25,0,0,0,2,1.911,5643.5,140,0.65,1,0,0,0.0,Good,Complete,0.382,Review,831.0,Excellent,0.801,0.48,0.49,Medium,Rejected,At Risk,0
CUST000133,25,Male,Single,Bachelor,Salaried,North,Tier2,Rent,23646.0,1970.5,1318.37,2419.96,15049.33,7388.84,14,10.74,23,1,2,0.067,0,0,0,0,1.483,2039.1,138,0.59,0,0,0,0.0,Average,Pending,0.87,Rejected,850.0,Excellent,0.949,0.331,0.794,Critical,Rejected,At Risk,0
CUST000134,46,Female,Married,Bachelor,Salaried,South,Tier1,Own,40704.0,3392.0,2716.96,11170.73,20287.63,13342.68,54,5.68,2,2,1,0.26,0,1,0,1,1.246,6106.52,70,0.862,1,2,0,0.0,Good,Complete,0.467,Review,747.0,Very Good,0.826,0.199,0.547,High,Rejected,At Risk,0
CUST000135,56,Female,Married,Bachelor,Salaried,West,Tier2,Own,31731.0,2644.25,1836.76,6575.04,16762.33,14214.52,70,9.06,3,9,2,0.183,0,0,0,1,1.433,6290.42,16,0.622,1,1,1,15834.0,Poor,Complete,0.749,Rejected,776.0,Very Good,0.976,0.305,0.281,Medium,Rejected,Performing,0
CUST000136,34,Male,Single,Associate,Salaried,West,Tier2,Own,115153.0,9596.08,6711.63,5430.43,25716.14,68189.46,16,8.66,29,8,4,0.105,0,0,0,3,1.428,5132.04,43,0.902,1,0,0,0.0,Good,Pending,0.723,Rejected,850.0,Excellent,0.815,0.301,0.353,Medium,Rejected,Performing,0
CUST000137,48,Female,Married,Master,Salaried,East,Tier3,Rent,52962.0,4413.5,2228.91,11170.98,24234.74,15574.94,34,10.44,16,2,3,0.324,1,0,0,1,1.971,7381.88,113,0.701,1,0,0,0.0,Good,Complete,0.466,Review,835.0,Excellent,0.752,0.495,0.269,Medium,Rejected,Performing,0
CUST000138,22,Female,Single,Associate,Unemployed,West,Tier3,Rent,52227.0,4352.25,3297.23,14639.23,1487.2,35313.56,58,11.91,27,6,3,0.079,0,1,0,3,1.315,14593.21,96,0.565,1,1,1,46366.0,Good,Complete,0.359,Review,850.0,Excellent,0.705,0.242,0.617,High,Rejected,At Risk,0
CUST000139,36,Male,Married,Bachelor,Salaried,East,Tier3,Rent,47256.0,3938.0,1857.58,7255.63,15427.73,8973.41,57,11.27,29,4,3,0.087,1,0,0,0,2.107,9913.58,147,0.822,1,0,1,17566.0,Good,Complete,0.528,Review,850.0,Excellent,0.516,0.528,0.04,Low,Rejected,Performing,0
CUST000140,40,Male,Married,Bachelor,Salaried,West,Tier2,Rent,59279.0,4939.92,3755.4,12740.82,10210.81,28769.35,57,9.36,5,8,3,0.208,0,0,0,0,1.312,18462.38,120,0.786,1,0,0,0.0,Good,Pending,0.783,Rejected,766.0,Very Good,0.658,0.24,0.059,Low,Rejected,Performing,0
CUST000141,65,Male,Married,Associate,Unemployed,West,Tier3,Own,68091.0,5674.25,2813.91,14713.67,14481.29,47620.5,78,7.2,6,12,1,0.686,0,0,0,1,2.011,16210.01,45,0.843,1,0,0,0.0,Average,Partial,0.782,Rejected,718.0,Good,0.912,0.504,0.791,Critical,Rejected,At Risk,0
CUST000142,30,Female,Divorced,Bachelor,Self-employed,North,Tier2,Family,46449.0,3870.75,2780.6,1199.8,21207.23,29142.09,13,10.85,24,11,3,0.527,0,0,0,3,1.387,1718.92,9,0.854,0,0,0,0.0,Average,Complete,0.642,Review,850.0,Excellent,1.084,0.282,0.876,Critical,Rejected,Defaulted,1
CUST000143,33,Male,Married,Bachelor,Student,South,Tier3,Own,28795.0,2399.58,1295.12,2336.86,2019.13,6171.64,41,10.89,11,3,2,0.383,0,0,0,0,1.837,1931.55,128,0.799,1,0,1,14420.0,Average,Complete,0.618,Review,816.0,Excellent,0.284,0.46,0.004,Low,Rejected,Performing,0
CUST000144,39,Male,Divorced,Master,Salaried,West,Tier1,Rent,29491.0,2457.58,1960.66,1662.6,420.93,3024.35,7,8.79,15,7,4,0.478,2,0,0,1,1.248,981.02,54,0.774,0,0,0,0.0,Good,Complete,0.564,Review,824.0,Excellent,0.117,0.202,0.158,Low,Rejected,Performing,0
CUST000145,65,Female,Married,Master,Contract,South,Tier2,Rent,39072.0,3256.0,1881.99,3178.28,8954.09,28495.69,48,5.0,14,3,3,0.266,0,0,0,1,1.725,2827.53,16,0.579,1,1,0,0.0,Good,Complete,0.606,Review,850.0,Excellent,0.958,0.422,0.331,Medium,Rejected,Performing,0
CUST000146,59,Female,Married,Master,Contract,East,Tier2,Rent,30612.0,2551.0,2063.57,2226.96,746.08,12951.46,48,9.07,24,6,2,0.362,1,0,0,2,1.231,1954.07,73,0.462,0,0,0,0.0,Good,Pending,0.753,Rejected,850.0,Excellent,0.447,0.191,0.867,Critical,Rejected,Defaulted,1
CUST000147,22,Male,Married,Master,Student,West,Tier3,Rent,107125.0,8927.08,4190.13,18071.56,43854.85,82349.94,79,5.0,15,3,1,0.354,0,0,0,2,2.128,21651.29,102,0.812,1,0,0,0.0,Good,Complete,0.408,Review,850.0,Excellent,1.178,0.531,0.163,Low,Rejected,Performing,0
CUST000148,31,Male,Married,Master,Salaried,East,Tier3,Own,48616.0,4051.33,2230.44,11320.12,23890.66,10094.53,80,6.58,26,7,4,0.685,0,0,0,0,1.811,13040.22,77,0.627,1,1,1,22094.0,Average,Pending,0.87,Rejected,850.0,Excellent,0.699,0.449,0.205,Low,Rejected,Performing,0
CUST000149,57,Male,Married,High School,Self-employed,East,Tier3,Family,27441.0,2286.75,1149.88,825.54,2667.82,13583.0,52,12.6,16,5,0,0.098,2,0,0,1,1.967,792.37,115,0.551,0,0,1,12161.0,Good,Complete,0.497,Review,822.0,Excellent,0.592,0.497,0.605,High,Rejected,At Risk,0
CUST000150,23,Female,Married,Bachelor,Salaried,North,Tier3,Own,72227.0,6018.92,4650.5,21451.86,32786.46,34676.5,15,8.05,18,3,3,0.08,0,0,0,2,1.292,14695.09,30,0.735,1,0,1,42265.0,Good,Complete,0.421,Review,850.0,Excellent,0.934,0.227,0.356,Medium,Rejected,Performing,0
CUST000151,59,Male,Single,High School,Self-employed,North,Tier1,Rent,42589.0,3549.08,1846.04,3289.23,14680.9,22438.57,71,8.33,19,5,0,0.277,0,0,0,0,1.914,4732.37,146,0.638,1,0,0,0.0,Good,Partial,0.677,Rejected,850.0,Excellent,0.872,0.48,0.3,Medium,Rejected,Performing,0
CUST000152,33,Female,Single,Bachelor,Salaried,North,Tier3,Rent,93700.0,7808.33,3715.98,13948.3,7618.86,19812.74,7,8.39,0,12,0,0.365,0,0,0,1,2.097,16897.13,49,0.626,1,1,1,25820.0,Good,Complete,0.386,Review,760.0,Very Good,0.293,0.524,0.343,Medium,Rejected,Performing,0
CUST000153,62,Male,Single,Master,Salaried,North,Tier2,Own,43839.0,3653.25,2114.02,11899.03,15707.05,25880.83,42,14.38,28,1,4,0.529,0,0,0,2,1.716,15686.57,149,0.601,1,0,0,0.0,Good,Partial,0.811,Rejected,850.0,Excellent,0.949,0.421,0.789,Critical,Rejected,At Risk,0
CUST000154,34,Male,Married,Bachelor,Salaried,West,Tier2,Own,49722.0,4143.5,2380.57,14571.53,27765.9,32700.83,68,10.68,10,11,2,0.442,0,0,1,1,1.733,11137.51,97,0.846,0,0,0,0.0,Good,Partial,0.76,Rejected,779.0,Very Good,1.216,0.425,0.978,Critical,Rejected,Defaulted,1
CUST000155,40,Male,Single,Bachelor,Salaried,West,Tier2,Own,164363.0,13696.92,10432.27,17170.74,23714.69,44018.11,48,7.5,4,9,4,0.265,0,0,0,1,1.312,13612.79,146,0.901,1,0,0,0.0,Average,Complete,0.536,Review,759.0,Very Good,0.412,0.238,0.062,Low,Rejected,Performing,0
CUST000156,50,Male,Married,Bachelor,Contract,West,Tier3,Own,62544.0,5212.0,2478.35,8140.98,17591.18,28039.17,81,11.43,26,12,0,0.405,2,0,0,0,2.093,10075.34,20,0.665,1,0,1,29632.0,Good,Complete,0.805,Rejected,850.0,Excellent,0.73,0.524,0.147,Low,Rejected,Performing,0
CUST000157,26,Male,Single,High School,Salaried,West,Tier2,Rent,60353.0,5029.42,3935.26,18325.88,31290.83,35404.07,56,8.02,19,9,1,0.44,0,0,0,2,1.275,16402.04,92,0.802,0,0,0,0.0,Poor,Complete,0.942,Rejected,835.0,Excellent,1.105,0.218,0.368,Medium,Rejected,Performing,0
CUST000158,46,Female,Single,Master,Unemployed,West,Tier3,Family,63336.0,5278.0,2672.88,21634.94,34559.98,49485.75,80,15.69,7,2,0,0.358,1,1,0,1,1.963,22153.73,16,0.646,0,1,0,0.0,Good,Complete,0.501,Review,735.0,Good,1.327,0.494,0.881,Critical,Rejected,Defaulted,1
CUST000159,43,Male,Married,Associate,Salaried,East,Tier3,Rent,44953.0,3746.08,2138.32,3143.15,23244.92,16888.45,9,7.4,11,5,3,0.394,0,0,0,3,1.746,3295.44,19,0.808,0,0,1,21922.0,Good,Complete,0.424,Review,778.0,Very Good,0.893,0.429,0.241,Low,Rejected,Performing,0
CUST000160,56,Female,Married,High School,Contract,South,Tier3,Rent,153361.0,12780.08,9611.82,34337.14,83159.66,112638.0,67,12.54,12,5,4,0.619,1,0,0,0,1.328,29699.18,127,0.932,0,0,0,0.0,Average,Partial,0.818,Rejected,807.0,Excellent,1.277,0.248,0.956,Critical,Rejected,Defaulted,1
CUST000161,65,Male,Single,High School,Salaried,North,Tier2,Rent,40110.0,3342.5,2473.53,1626.21,25673.58,27794.2,12,12.77,11,4,3,0.244,0,0,0,1,1.344,1826.38,71,0.862,1,0,1,22857.0,Good,Complete,0.535,Review,830.0,Excellent,1.333,0.26,0.31,Medium,Rejected,Performing,0
CUST000162,50,Female,Married,Master,Salaried,South,Tier3,Own,105575.0,8797.92,6921.34,10224.62,61641.1,10593.67,68,9.68,14,2,4,0.393,0,0,0,1,1.269,11653.97,148,0.767,1,0,1,16662.0,Good,Complete,0.516,Review,837.0,Excellent,0.684,0.213,0.106,Low,Rejected,Performing,0
CUST000163,39,Male,Single,Bachelor,Contract,North,Tier2,Own,50888.0,4240.67,2415.51,8545.37,16885.3,32408.14,45,12.45,0,10,3,0.341,0,0,0,3,1.747,11190.49,114,0.48,0,0,0,0.0,Average,Complete,0.643,Review,753.0,Very Good,0.969,0.43,0.475,Medium,Rejected,At Risk,0
CUST000164,39,Female,Married,Bachelor,Salaried,East,Tier1,Rent,48787.0,4065.58,3351.25,13841.1,17226.73,41590.03,38,10.63,30,3,2,0.739,0,0,0,2,1.209,18873.57,69,0.781,1,1,1,60803.0,Good,Complete,0.524,Review,850.0,Excellent,1.206,0.176,0.442,Medium,Rejected,Performing,0
CUST000165,39,Male,Single,Associate,Salaried,East,Tier1,Own,45520.0,3793.33,2451.41,3459.97,6017.09,24258.06,22,9.75,25,9,2,0.144,0,0,0,2,1.541,3604.41,133,0.879,1,2,1,43427.0,Good,Complete,0.469,Review,850.0,Excellent,0.665,0.354,0.07,Low,Rejected,Performing,0
